Invoice #;Date;Operation Type (purchase / relocation);Product;Quantity;Cost Price;Total;Supplier;Store
915208;8/1/2017; Purchase;" Keyboard Type 4; Dell";18;48;360;C;11
915209;8/1/2017; Purchase;" Desktop Type 5; Dell";16;331;1023;A;11
915210;8/1/2017; Purchase;" Mouse Type 6; Samsung";15;461;2080;B;11
915211;8/1/2017; Purchase;" Headphones Type 6; HP";11;310;4845;A;11
915212;8/1/2017; Purchase;" Phone Type 11; Dell";16;41;520;B;11
915213;8/1/2017; Purchase;" Desktop Type 9; Dell";14;22;752;C;11
915214;8/1/2017; Purchase;" Keyboard Type 4; HP";3;50;1152;B;11
915215;8/1/2017; Purchase;" Headphones Type 1; Dell";18;44;176;C;11
915216;8/1/2017; Purchase;" Hard Drive Type 2; Huawei";6;61;252;C;11
915217;8/1/2017; Purchase;" Speakers Type 3; Huawei";13;749;21;C;11
915218;8/1/2017; Purchase;" Hard Drive Type 3; Samsung";19;194;2485;C;11
915219;8/1/2017; Purchase;" Laptop Type 4; Dell";2;262;396;C;11
915220;8/1/2017; Purchase;" Desktop Type 10; Samsung";18;327;663;C;11
915221;8/1/2017; Purchase;" Speakers Type 5; Samsung";16;369;261;C;11
915222;8/1/2017; Purchase;" Laptop Type 6; Dell";7;78;3730;C;11
915223;8/1/2017; Purchase;" Desktop Type 2; Huawei";22;77;250;C;11
915224;8/1/2017; Purchase;" Hard Drive Type 4; Huawei";23;439;110;C;11
915225;8/1/2017; Purchase;" Microphone Type 2; Huawei";13;176;65;A;11
915226;8/1/2017; Purchase;" Mouse Type 5; Samsung";9;168;612;A;11
915227;8/1/2017; Purchase;" Hard Drive Type 7; HP";5;533;1134;B;11
915228;8/1/2017; Purchase;" Microphone Type 3; HP";20;39;216;C;11
915229;8/1/2017; Purchase;" Memory Type 1; Dell";10;319;902;B;11
915230;8/1/2017; Purchase;" Hard Drive Type 4; Huawei";4;144;40824;C;11
915231;8/1/2017; Purchase;" Monitor Type 1; HP";18;281;1595;C;11
915232;8/1/2017; Purchase;" Smart Watch Type 2; HP";8;47;322;A;11
915233;8/1/2017; Purchase;" Smart Watch Type 1; Dell";16;84;805;A;11
915234;8/1/2017; Purchase;" Laptop Type 4; HP";11;134;3195;A;11
915235;8/1/2017; Purchase;" Desktop Type 4; Huawei";19;20;420;A;11
915236;8/1/2017; Purchase;" Monitor Type 4; Dell";22;33;3410;B;11
915237;8/1/2017; Purchase;" Memory Type 1; Huawei";3;67;1560;C;11
915238;8/1/2017; Purchase;" Phone Type 12; Huawei";20;22;5491;C;11
915239;8/1/2017; Purchase;" Monitor Type 2; Dell";12;300;2080;B;11
915240;8/1/2017; Purchase;" Phone Type 12; HP";18;48;658;A;11
915241;8/1/2017; Purchase;" Speakers Type 5; Dell";9;1099;504;C;11
915242;8/1/2017; Purchase;" Keyboard Type 2; HP";16;148;160;B;11
915243;8/1/2017; Purchase;" Speakers Type 1; Dell";22;16;108;B;11
915244;8/1/2017; Purchase;" Speakers Type 5; Huawei";9;37;126;B;11
915245;8/1/2017; Purchase;" Speakers Type 4; Huawei";7;749;710;C;11
915246;8/1/2017; Purchase;" Phone Type 6; Dell";16;38;528;A;11
915247;8/1/2017; Purchase;" Charger Type 2; Dell";9;38;624;C;11
915248;8/1/2017; Purchase;" Laptop Type 4; Huawei";7;341;493;B;11
915249;8/1/2017; Purchase;" Charger Type 1; Huawei";14;20;3357;C;11
915250;8/1/2017; Purchase;" Laptop Type 6; Samsung";15;36;125;C;11
915251;8/1/2017; Purchase;" Keyboard Type 1; Huawei";1;154;25;C;11
915252;8/1/2017; Purchase;" Hard Drive Type 7; Samsung";2;322;130;C;11
915253;8/1/2017; Purchase;" Mouse Type 6; Dell";1;10;340;C;11
915254;8/1/2017; Purchase;" Hard Drive Type 3; Huawei";8;108;1188;B;11
915255;8/1/2017; Purchase;" Speakers Type 6; Samsung";12;36;252;A;11
915256;8/1/2017; Purchase;" Headphones Type 3; HP";3;255;902;C;11
915257;8/1/2017; Purchase;" Laptop Type 1; HP";11;30;6804;C;11
915258;8/1/2017; Purchase;" Mouse Type 1; Huawei";3;198;7656;C;11
915259;8/1/2017; Purchase;" Phone Type 7; HP";24;749;28;A;11
915260;8/1/2017; Purchase;" Mouse Type 2; Samsung";10;387;966;B;11
915261;8/1/2017; Purchase;" Headphones Type 5; Samsung";12;84;7100;C;11
915262;8/1/2017; Purchase;" Tablet Type 4; Huawei";14;1586;80;C;11
915263;8/1/2017; Purchase;" Tablet Type 6; Dell";16;355;3069;C;11
915264;8/1/2017; Purchase;" Phone Type 7; Huawei";10;29;1144;C;11
915265;8/1/2017; Purchase;" Speakers Type 4; Dell";11;21;4522;B;11
915266;8/1/2017; Purchase;" Desktop Type 5; Samsung";6;355;1664;A;11
915267;8/1/2017; Purchase;" Mouse Type 3; HP";23;8;282;C;11
915268;8/1/2017; Purchase;" Tablet Type 4; Dell";17;93;936;C;11
915269;8/1/2017; Purchase;" Mouse Type 2; Dell";1;12;16;B;11
915270;8/1/2017; Purchase;" Desktop Type 12; Dell";3;231;132;C;11
915271;8/1/2017; Purchase;" Tablet Type 1; HP";13;341;147;C;11
915272;8/1/2017; Purchase;" Tablet Type 1; HP";8;20;4970;A;11
915273;8/1/2017; Purchase;" Desktop Type 1; Dell";5;141;396;A;11
915274;8/1/2017; Purchase;" Desktop Type 9; Dell";3;327;546;C;11
915275;8/1/2017; Purchase;" Mouse Type 6; Dell";19;18;290;C;11
915276;8/1/2017; Purchase;" Laptop Type 5; HP";1;36;4476;C;11
915277;8/1/2017; Purchase;" Headphones Type 5; HP";13;54;275;A;11
915278;8/1/2017; Purchase;" Hard Drive Type 1; Dell";20;327;65;C;11
915279;8/1/2017; Purchase;" Tablet Type 4; Dell";3;44;260;C;11
915280;8/1/2017; Purchase;" Smart Watch Type 3; HP";1;178;1496;C;11
915281;8/1/2017; Purchase;" Monitor Type 2; Dell";22;85;486;A;11
915282;8/1/2017; Purchase;" Hard Drive Type 8; HP";12;223;180;C;11
915283;8/1/2017; Purchase;" Tablet Type 3; HP";4;330;779;C;11
915284;8/1/2017; Purchase;" Hard Drive Type 5; HP";16;272;5103;B;11
915285;8/1/2017; Purchase;" Phone Type 3; Huawei";5;14;6380;C;11
915286;8/1/2017; Purchase;" Desktop Type 1; Huawei";3;432;336;A;11
915287;8/1/2017; Purchase;" Desktop Type 1; Samsung";7;321;483;C;11
915288;8/1/2017; Purchase;" Memory Type 2; Huawei";11;61;6390;C;11
915289;8/1/2017; Purchase;" Desktop Type 9; Samsung";22;345;180;C;11
915290;8/1/2017; Purchase;" Tablet Type 4; Samsung";15;50;2046;A;11
915291;8/1/2017; Purchase;" Laptop Type 6; Dell";6;20;1872;A;11
915292;8/1/2017; Purchase;" Mouse Type 6; Dell";22;102;5814;C;11
915293;8/1/2017; Purchase;" Speakers Type 6; Samsung";4;140;624;B;11
915294;8/1/2017; Purchase;" Tablet Type 3; HP";20;298;940;C;11
915295;8/1/2017; Purchase;" Monitor Type 2; Dell";2;231;864;B;11
915296;8/1/2017; Purchase;" Microphone Type 2; Dell";6;316;120;A;11
915297;8/1/2017; Purchase;" Hard Drive Type 5; Huawei";6;61;156;B;11
915298;8/1/2017; Purchase;" Monitor Type 4; HP";22;237;441;C;11
915299;8/1/2017; Purchase;" Desktop Type 6; Samsung";6;14;1775;A;11
915300;8/1/2017; Purchase;" Phone Type 1; HP";6;314;660;C;11
915301;8/1/2017; Purchase;" Tablet Type 1; Huawei";6;641;663;C;11
915302;8/1/2017; Purchase;" Speakers Type 4; Huawei";19;564;261;C;11
915303;8/1/2017; Purchase;" Speakers Type 2; HP";15;1532;1100;C;11
915304;8/1/2017; Purchase;" Desktop Type 12; Dell";6;67;1956;A;11
915305;8/1/2017; Purchase;" Smart Watch Type 1; HP";16;225;408;A;11
915306;8/1/2017; Purchase;" Mouse Type 5; HP";18;272;376;B;11
915307;8/1/2017; Purchase;" Phone Type 11; Samsung";16;461;144;A;11
915308;8/1/2017; Purchase;" Headphones Type 4; Samsung";24;12;1810;C;11
915309;8/1/2017; Purchase;" Desktop Type 9; Dell";19;29;7440;C;11
915310;8/1/2017; Purchase;" Phone Type 3; HP";2;33;2165;C;11
915311;8/1/2017; Purchase;" Mouse Type 5; HP";2;381;549;B;11
915312;8/1/2017; Purchase;" Headphones Type 5; Samsung";16;29;2940;C;11
915313;8/1/2017; Purchase;" Phone Type 6; Dell";8;181;63;B;11
915314;8/1/2017; Purchase;" Tablet Type 5; Dell";17;341;464;C;11
915315;8/1/2017; Purchase;" Phone Type 8; HP";24;364;2526;C;11
915316;8/1/2017; Purchase;" Smart Watch Type 2; HP";11;36;7490;C;11
915317;8/1/2017; Purchase;" Mouse Type 6; HP";5;8;1210;C;11
915318;8/1/2017; Purchase;" Smart Watch Type 2; Dell";19;61;326;A;11
915319;8/1/2017; Purchase;" Desktop Type 9; Dell";20;409;1020;C;11
915320;8/1/2017; Purchase;" Phone Type 9; Dell";12;19;752;A;11
915321;8/1/2017; Purchase;" Phone Type 6; Samsung";15;326;336;B;11
915322;8/1/2017; Purchase;" Tablet Type 7; Dell";20;48;3620;C;11
915323;8/1/2017; Purchase;" Phone Type 8; Dell";24;29;1240;C;11
915324;8/1/2017; Purchase;" Memory Type 3; Dell";23;318;1732;C;11
915325;8/1/2017; Purchase;" Speakers Type 5; HP";18;261;1281;A;11
915326;8/1/2017; Purchase;" Laptop Type 4; Dell";19;246;2800;A;11
915327;8/1/2017; Purchase;" Hard Drive Type 1; Samsung";15;48;154;C;11
915328;8/1/2017; Purchase;" Memory Type 2; Huawei";1;25;667;A;11
915329;8/1/2017; Purchase;" Charger Type 1; Samsung";8;318;1263;C;11
915330;8/1/2017; Purchase;" Smart Watch Type 3; Huawei";18;142;749;C;11
915331;8/1/2017; Purchase;" Hard Drive Type 7; Dell";2;1099;330;B;11
915332;8/1/2017; Purchase;" Smart Watch Type 3; Huawei";12;355;4238;C;11
915333;8/1/2017; Purchase;" Charger Type 1; Huawei";17;69;816;C;11
915334;8/1/2017; Purchase;" Desktop Type 7; Samsung";19;223;282;B;11
915335;8/1/2017; Purchase;" Memory Type 2; Dell";15;50;288;C;11
915336;8/1/2017; Purchase;" Phone Type 6; HP";21;33;7602;C;11
915337;8/1/2017; Purchase;" Mouse Type 4; Samsung";5;37;1240;C;11
915338;8/1/2017; Purchase;" Speakers Type 5; Dell";3;18;1732;C;11
915339;8/1/2017; Purchase;" Phone Type 4; HP";1;321;3294;C;11
915340;8/1/2017; Purchase;" Mouse Type 4; HP";18;226;1400;B;11
915341;8/1/2017; Purchase;" Microphone Type 2; Samsung";17;92;119;A;11
915342;8/1/2017; Purchase;" Hard Drive Type 1; Dell";14;370;522;B;11
915343;8/1/2017; Purchase;" Microphone Type 1; Huawei";6;279;3368;C;11
915344;8/1/2017; Purchase;" Phone Type 10; HP";22;141;15729;C;11
915345;8/1/2017; Purchase;" Microphone Type 1; Huawei";7;21;1210;C;11
915346;8/1/2017; Purchase;" Hard Drive Type 8; HP";8;1359;1630;C;11
915347;8/1/2017; Purchase;" Phone Type 3; HP";14;22;408;C;11
915348;8/1/2017; Purchase;" Laptop Type 6; HP";9;46;940;C;11
915349;8/1/2017; Purchase;" Phone Type 11; HP";9;1437;48;C;11
915350;8/1/2017; Purchase;" Hard Drive Type 3; Dell";20;55;5068;A;11
915351;8/1/2017; Purchase;" Hard Drive Type 7; HP";9;38;930;B;11
915352;8/1/2017; Purchase;" Hard Drive Type 8; Huawei";24;36;1299;C;11
915353;8/1/2017; Purchase;" Desktop Type 12; Huawei";14;595;1464;A;11
915354;8/1/2017; Purchase;" Headphones Type 2; Dell";21;770;1400;B;11
915355;8/1/2017; Purchase;" Microphone Type 2; HP";10;10;140;C;11
915356;8/1/2017; Purchase;" Memory Type 4; HP";1;231;261;C;11
915357;8/1/2017; Purchase;" Desktop Type 4; Huawei";18;406;7999;C;11
915358;8/1/2017; Purchase;" Speakers Type 3; HP";19;168;2247;C;11
915359;8/1/2017; Purchase;" Speakers Type 7; Dell";3;5;210;B;11
915360;8/1/2017; Purchase;" Keyboard Type 4; HP";10;20;275;B;11
915361;8/1/2017; Purchase;" Headphones Type 6; Samsung";8;305;297;C;11
915362;8/1/2017; Purchase;" Headphones Type 5; Huawei";13;53;128;A;11
915363;8/1/2017; Purchase;" Desktop Type 4; Huawei";3;533;108;A;11
915364;8/1/2017; Purchase;" Hard Drive Type 5; Dell";17;373;374;C;11
915365;8/1/2017; Purchase;" Speakers Type 4; Huawei";12;47;300;B;11
915366;8/1/2017; Purchase;" Desktop Type 11; Huawei";14;406;425;C;11
915367;8/1/2017; Purchase;" Desktop Type 12; Dell";4;72;3270;C;11
915368;8/1/2017; Purchase;" Desktop Type 1; Huawei";16;10;4774;C;11
915369;8/1/2017; Purchase;" Tablet Type 5; HP";20;61;154;B;11
915370;8/1/2017; Purchase;" Hard Drive Type 3; Dell";15;46;230;C;11
915371;8/1/2017; Purchase;" Hard Drive Type 6; HP";23;180;1925;C;11
915372;8/1/2017; Purchase;" Headphones Type 3; Samsung";13;272;528;C;11
915373;8/1/2017; Purchase;" Phone Type 10; Samsung";23;16;320;B;11
915374;8/1/2017; Purchase;" Keyboard Type 3; Dell";6;47;756;B;11
915375;8/1/2017; Purchase;" Phone Type 3; Dell";11;148;418;B;11
915376;8/1/2017; Purchase;" Desktop Type 9; Huawei";21;362;375;C;11
915377;8/1/2017; Purchase;" Desktop Type 1; Samsung";3;68;595;C;11
915378;8/1/2017; Purchase;" Keyboard Type 4; HP";3;381;3924;C;11
915379;8/1/2017; Purchase;" Phone Type 9; Dell";3;37;7502;C;11
915380;8/1/2017; Purchase;" Desktop Type 6; Dell";19;18;168;A;11
915381;8/1/2017; Purchase;" Desktop Type 5; Dell";21;13;130;C;11
915382;8/1/2017; Purchase;" Tablet Type 2; Dell";11;116;5775;C;11
915383;8/1/2017; Purchase;" Desktop Type 12; Samsung";12;330;792;C;11
915384;8/1/2017; Purchase;" Desktop Type 11; HP";13;8;272;C;11
915385;8/1/2017; Purchase;" Monitor Type 1; Huawei";17;50;432;C;11
915386;8/1/2017; Purchase;" Hard Drive Type 3; Dell";19;261;396;B;11
915387;8/1/2017; Purchase;" Memory Type 3; Huawei";5;275;300;C;11
915388;8/1/2017; Purchase;" Desktop Type 4; Huawei";22;38;1275;A;11
915389;8/1/2017; Purchase;" Phone Type 1; Samsung";3;76;327;B;11
915390;8/1/2017; Purchase;" Mouse Type 7; Samsung";3;42;6138;A;11
915391;8/1/2017; Purchase;" Speakers Type 2; Huawei";13;453;126;C;11
915392;8/1/2017; Purchase;" Tablet Type 7; Huawei";9;47;50;B;11
915393;8/1/2017; Purchase;" Tablet Type 7; Samsung";9;253;4125;A;11
915394;8/1/2017; Purchase;" Tablet Type 1; HP";21;341;297;B;11
915395;8/1/2017; Purchase;" Hard Drive Type 3; HP";24;29;352;C;11
915396;8/1/2017; Purchase;" Headphones Type 4; Samsung";11;1532;864;C;11
915397;8/1/2017; Purchase;" Hard Drive Type 1; Samsung";20;12;44;C;11
915398;8/1/2017; Purchase;" Speakers Type 1; Dell";21;381;1800;B;11
915399;8/1/2017; Purchase;" Desktop Type 8; Huawei";2;44;595;C;11
915400;8/1/2017; Purchase;" Mouse Type 3; HP";21;16;4578;C;11
915401;8/1/2017; Purchase;" Laptop Type 1; HP";10;76;3410;B;11
915402;8/1/2017; Purchase;" Smart Watch Type 2; Samsung";15;71;140;B;11
915403;8/1/2017; Purchase;" Tablet Type 6; Dell";22;28;99;C;11
915404;8/1/2017; Purchase;" Desktop Type 10; HP";10;321;7130;A;11
915405;8/1/2017; Purchase;" Microphone Type 3; HP";14;134;7580;A;11
915406;8/1/2017; Purchase;" Keyboard Type 1; Dell";4;161;1008;C;11
915407;8/1/2017; Purchase;" Headphones Type 3; HP";4;80;1184;B;11
915408;8/1/2017; Purchase;" Hard Drive Type 2; Huawei";6;223;76;B;11
915409;8/1/2017; Purchase;" Mouse Type 5; Samsung";20;34;4048;A;11
915410;8/1/2017; Purchase;" Charger Type 1; HP";17;176;2250;A;11
915411;8/1/2017; Purchase;" Phone Type 7; Dell";7;80;24;C;11
915412;8/1/2017; Purchase;" Mouse Type 4; HP";23;18;3728;B;11
915413;8/1/2017; Purchase;" Phone Type 8; Huawei";5;262;6384;C;11
915414;8/1/2017; Purchase;" Laptop Type 6; Huawei";3;47;3874;C;11
915415;8/1/2017; Purchase;" Hard Drive Type 1; Huawei";9;21;5187;A;11
915416;8/1/2017; Purchase;" Speakers Type 6; HP";9;16;2480;B;11
915417;8/1/2017; Purchase;" Desktop Type 11; Dell";16;7;1700;B;11
915418;8/1/2017; Purchase;" Hard Drive Type 8; HP";5;148;697;C;11
915419;8/1/2017; Purchase;" Speakers Type 7; HP";24;443;702;C;11
915420;8/1/2017; Purchase;" Monitor Type 4; Huawei";14;360;60;B;11
915421;8/1/2017; Purchase;" Phone Type 1; Dell";4;641;1248;C;11
915422;8/1/2017; Purchase;" Keyboard Type 4; Samsung";1;48;351;C;11
915423;8/1/2017; Purchase;" Phone Type 9; HP";17;749;1257;C;11
915424;8/1/2017; Purchase;" Hard Drive Type 2; Dell";16;12;648;B;11
915425;8/1/2017; Purchase;" Desktop Type 2; HP";3;33;288;C;11
915426;8/1/2017; Purchase;" Speakers Type 3; HP";16;85;1232;A;11
915427;8/1/2017; Purchase;" Phone Type 9; Samsung";10;322;6300;C;11
915428;8/1/2017; Purchase;" Keyboard Type 4; HP";24;327;145;C;11
915429;8/1/2017; Purchase;" Phone Type 9; Huawei";10;16;936;C;11
915430;8/1/2017; Purchase;" Mouse Type 6; Dell";18;22;1935;A;11
915431;8/1/2017; Purchase;" Phone Type 3; Huawei";20;8;2889;C;11
915432;8/1/2017; Purchase;" Keyboard Type 4; Huawei";21;13;576;C;11
915433;8/1/2017; Purchase;" Desktop Type 4; HP";21;50;117;A;11
915434;8/1/2017; Purchase;" Keyboard Type 4; HP";11;104;22;B;11
915435;8/1/2017; Purchase;" Memory Type 3; Huawei";20;12;140;C;11
915436;8/1/2017; Purchase;" Tablet Type 4; Samsung";7;19;38;B;11
915437;8/1/2017; Purchase;" Speakers Type 1; Dell";20;1701;2688;C;11
915438;8/1/2017; Purchase;" Phone Type 10; HP";5;439;7502;A;11
915439;8/1/2017; Purchase;" Monitor Type 2; Samsung";8;336;231;C;11
915440;8/1/2017; Purchase;" Laptop Type 1; Huawei";5;25;290;B;11
915441;8/1/2017; Purchase;" Hard Drive Type 4; HP";13;327;11984;A;11
915442;8/1/2017; Purchase;" Hard Drive Type 1; Dell";19;310;6632;C;11
915443;8/1/2017; Purchase;" Desktop Type 8; Dell";16;10;8550;A;11
915444;8/1/2017; Purchase;" Speakers Type 1; Dell";24;53;5491;C;11
915445;8/1/2017; Purchase;" Desktop Type 6; Dell";4;178;312;C;11
915446;8/1/2017; Purchase;" Phone Type 9; Huawei";17;861;168;B;11
915447;8/1/2017; Purchase;" Headphones Type 5; HP";10;72;1210;C;11
915448;8/1/2017; Purchase;" Mouse Type 4; Dell";18;141;426;C;11
915449;8/1/2017; Purchase;" Monitor Type 3; HP";21;253;260;C;11
915450;8/1/2017; Purchase;" Desktop Type 1; Huawei";13;178;341;A;11
915451;8/1/2017; Purchase;" Phone Type 3; Samsung";1;27;5187;C;11
915452;8/1/2017; Purchase;" Mouse Type 4; Dell";15;1437;168;C;11
915453;8/1/2017; Purchase;" Keyboard Type 4; Samsung";23;39;2384;A;11
915454;8/1/2017; Purchase;" Headphones Type 5; HP";1;381;2394;A;11
915455;8/1/2017; Purchase;" Mouse Type 6; HP";20;261;3268;C;11
915456;8/1/2017; Purchase;" Hard Drive Type 2; Samsung";21;402;42;A;11
915457;8/1/2017; Purchase;" Laptop Type 3; Samsung";2;300;1422;B;11
915458;8/1/2017; Purchase;" Hard Drive Type 4; Huawei";15;14;2177;B;11
915459;8/1/2017; Purchase;" Mouse Type 4; Huawei";6;33;24429;C;11
915460;8/1/2017; Purchase;" Tablet Type 4; Samsung";15;843;630;C;11
915461;8/1/2017; Purchase;" Phone Type 10; Samsung";18;22;400;C;11
915462;8/1/2017; Purchase;" Phone Type 7; HP";7;243;528;C;11
915463;8/1/2017; Purchase;" Monitor Type 1; HP";11;342;1870;B;11
915464;8/1/2017; Purchase;" Phone Type 10; Dell";7;61;70;C;11
915465;8/1/2017; Purchase;" Speakers Type 6; HP";15;7;5904;C;11
915466;8/1/2017; Purchase;" Desktop Type 7; Dell";5;310;1092;C;11
915467;8/1/2017; Purchase;" Headphones Type 4; HP";18;104;1474;A;11
915468;8/1/2017; Purchase;" Mouse Type 3; HP";13;92;165;A;11
915469;8/1/2017; Purchase;" Hard Drive Type 5; Samsung";13;258;700;C;11
915470;8/1/2017; Purchase;" Tablet Type 1; HP";3;36;72;C;11
915471;8/1/2017; Purchase;" Phone Type 6; HP";11;148;136;C;11
915472;8/1/2017; Purchase;" Phone Type 3; HP";1;195;88;C;11
915473;8/1/2017; Purchase;" Smart Watch Type 3; HP";17;362;80;B;11
915474;8/1/2017; Purchase;" Phone Type 3; Huawei";22;10;2118;C;11
915475;8/1/2017; Purchase;" Desktop Type 6; Huawei";15;406;180;C;11
915476;8/1/2017; Purchase;" Desktop Type 7; HP";22;453;874;A;11
915477;8/1/2017; Purchase;" Headphones Type 3; Huawei";20;345;204;C;11
915478;8/1/2017; Purchase;" Microphone Type 2; HP";9;16;11802;C;11
915479;8/1/2017; Purchase;" Microphone Type 2; Dell";17;325;2700;B;11
915480;8/1/2017; Purchase;" Smart Watch Type 3; Huawei";8;22;5022;C;11
915481;8/1/2017; Purchase;" Monitor Type 4; HP";2;421;4332;C;11
915482;8/1/2017; Purchase;" Speakers Type 3; Samsung";21;20;6137;C;11
915483;8/1/2017; Purchase;" Desktop Type 12; Dell";18;161;6432;C;11
915484;8/1/2017; Purchase;" Keyboard Type 2; Dell";6;77;29;C;11
915485;8/1/2017; Purchase;" Speakers Type 3; Samsung";10;195;468;C;11
915486;8/1/2017; Purchase;" Keyboard Type 3; Samsung";14;134;4330;C;11
915487;8/1/2017; Purchase;" Desktop Type 12; Samsung";14;60;1034;C;11
915488;8/1/2017; Purchase;" Tablet Type 3; Samsung";22;615;7644;C;11
915489;8/1/2017; Purchase;" Tablet Type 4; Samsung";18;10;7560;A;11
915490;8/1/2017; Purchase;" Laptop Type 4; Huawei";23;373;352;C;11
915491;8/1/2017; Purchase;" Memory Type 3; Dell";14;247;2046;C;11
915492;8/1/2017; Purchase;" Mouse Type 4; HP";22;17;5532;C;11
915493;8/1/2017; Purchase;" Phone Type 11; Samsung";22;1559;632;C;11
915494;8/1/2017; Purchase;" Phone Type 1; Huawei";16;373;493;C;11
915495;8/1/2017; Purchase;" Mouse Type 4; Samsung";11;341;306;A;11
915496;8/1/2017; Purchase;" Keyboard Type 2; HP";14;327;4774;C;11
915497;8/1/2017; Purchase;" Speakers Type 3; Dell";14;11;5610;C;11
915498;8/1/2017; Purchase;" Desktop Type 1; Huawei";7;39;1104;C;11
915499;8/1/2017; Purchase;" Tablet Type 3; Huawei";14;14;384;C;11
915500;8/1/2017; Purchase;" Memory Type 4; Huawei";21;121;48;C;11
915501;8/1/2017; Purchase;" Hard Drive Type 5; Dell";21;48;4010;B;11
915502;8/1/2017; Purchase;" Tablet Type 7; Dell";1;178;902;C;11
915503;8/1/2017; Purchase;" Mouse Type 7; HP";21;170;3410;C;11
915504;8/1/2017; Purchase;" Monitor Type 3; Samsung";4;8;6365;C;11
915505;8/1/2017; Purchase;" Headphones Type 3; Dell";8;131;64;C;11
915506;8/1/2017; Purchase;" Mouse Type 7; Huawei";24;311;72;C;11
915507;8/1/2017; Purchase;" Hard Drive Type 7; HP";16;409;576;C;11
915508;8/1/2017; Purchase;" Tablet Type 1; Huawei";23;194;2317;C;11
915509;8/1/2017; Purchase;" Phone Type 12; HP";13;92;2766;C;11
915510;8/1/2017; Purchase;" Monitor Type 2; Dell";3;421;2790;B;11
915511;8/1/2017; Purchase;" Monitor Type 3; Dell";23;142;738;A;11
915512;8/1/2017; Purchase;" Desktop Type 6; HP";5;7;110;C;11
915513;8/1/2017; Purchase;" Phone Type 9; Samsung";10;146;650;C;11
915514;8/1/2017; Purchase;" Laptop Type 3; HP";3;195;484;B;11
915515;8/1/2017; Purchase;" Mouse Type 2; HP";11;17;549;A;11
915516;8/1/2017; Purchase;" Phone Type 7; Samsung";6;178;13482;C;11
915517;8/1/2017; Purchase;" Hard Drive Type 3; HP";2;61;3880;A;11
915518;8/1/2017; Purchase;" Charger Type 2; Dell";23;11;4454;C;11
915519;8/1/2017; Purchase;" Keyboard Type 3; HP";23;201;6540;C;11
915520;8/1/2017; Purchase;" Headphones Type 3; Dell";4;247;7011;C;11
915521;8/1/2017; Purchase;" Speakers Type 2; Huawei";19;226;1170;C;11
915522;8/1/2017; Purchase;" Phone Type 1; Samsung";19;7;385;A;11
915523;8/1/2017; Purchase;" Phone Type 10; HP";7;360;5707;C;11
915524;8/1/2017; Purchase;" Headphones Type 1; Dell";5;253;880;C;11
915525;8/1/2017; Purchase;" Headphones Type 1; Huawei";19;33;3528;C;11
915526;8/1/2017; Purchase;" Memory Type 2; Samsung";15;33;533;A;11
915527;8/1/2017; Purchase;" Memory Type 1; HP";18;59;312;C;11
915528;8/1/2017; Purchase;" Phone Type 9; Huawei";6;61;7018;B;11
915529;8/1/2017; Purchase;" Laptop Type 2; HP";10;11;2592;C;11
915530;8/1/2017; Purchase;" Phone Type 5; Dell";23;16;6182;A;11
915531;8/1/2017; Purchase;" Desktop Type 1; HP";15;341;423;C;11
915532;8/1/2017; Purchase;" Laptop Type 1; Dell";16;161;1764;B;11
915533;8/1/2017; Purchase;" Desktop Type 1; Dell";22;61;2144;C;11
915534;8/1/2017; Purchase;" Desktop Type 6; Samsung";21;208;400;C;11
915535;8/1/2017; Purchase;" Hard Drive Type 3; Samsung";15;168;33;C;11
915536;8/1/2017; Purchase;" Speakers Type 1; Huawei";1;53;603;C;11
915537;8/1/2017; Purchase;" Desktop Type 1; HP";2;146;528;A;11
915538;8/1/2017; Purchase;" Mouse Type 4; Samsung";22;29;4200;B;11
915539;8/1/2017; Purchase;" Phone Type 1; Dell";5;353;336;C;11
915540;8/1/2017; Purchase;" Phone Type 3; Dell";11;51;20881;C;11
915541;8/1/2017; Purchase;" Laptop Type 3; Huawei";14;305;444;B;11
915542;8/1/2017; Purchase;" Phone Type 11; Huawei";8;55;256;C;11
915543;8/1/2017; Purchase;" Mouse Type 2; HP";2;321;629;C;11
915544;8/1/2017; Purchase;" Speakers Type 7; HP";19;231;7490;A;11
915545;8/1/2017; Purchase;" Smart Watch Type 2; Huawei";21;195;190;B;11
915546;8/1/2017; Purchase;" Phone Type 12; HP";10;146;76;C;11
915547;8/1/2017; Purchase;" Hard Drive Type 6; Dell";10;176;4092;B;11
915548;8/1/2017; Purchase;" Mouse Type 2; Dell";15;5;380;C;11
915549;8/1/2017; Purchase;" Phone Type 12; HP";20;315;252;A;11
915550;8/1/2017; Purchase;" Keyboard Type 4; Samsung";14;749;1232;C;11
915551;8/1/2017; Purchase;" Tablet Type 7; Huawei";18;51;5474;C;11
915552;8/1/2017; Purchase;" Monitor Type 3; Huawei";15;93;90;C;11
915553;8/1/2017; Purchase;" Speakers Type 3; Samsung";12;749;324;A;11
915554;8/1/2017; Purchase;" Phone Type 9; Dell";8;39;684;A;11
915555;8/1/2017; Purchase;" Phone Type 4; Dell";18;50;4080;C;11
915556;8/1/2017; Purchase;" Phone Type 8; Samsung";1;116;480;C;11
915557;8/1/2017; Purchase;" Desktop Type 12; Samsung";8;14;594;C;11
915558;8/1/2017; Purchase;" Hard Drive Type 3; Huawei";21;316;4494;C;11
